PkV-RF01	5377	5509	2	2	0	1	0	45
PkV-RF01	5435	5567	2	2	0	2	0	12
PkV-RF01	5814	5973	2	2	0	0	1	19
PkV-RF01	5830	5973	2	2	0	0	1	19
PkV-RF01	5846	5973	2	2	0	0	1	19
PkV-RF01	5862	5973	2	2	0	0	1	19
PkV-RF01	5878	5973	2	2	0	0	1	19
PkV-RF01	5894	5973	2	2	0	0	1	19
PkV-RF01	5910	5973	2	2	0	0	1	19
PkV-RF01	5926	5973	2	2	0	0	1	19
PkV-RF01	5942	5973	2	2	0	0	1	19
PkV-RF01	57688	57777	1	1	0	2	0	68
PkV-RF01	57742	57777	1	1	0	1	0	12
PkV-RF01	81544	81573	1	1	0	0	1	20
PkV-RF01	81544	81843	1	1	0	0	1	20
PkV-RF01	81544	82011	1	1	0	1	0	66
PkV-RF01	81598	81795	1	1	0	1	0	22
PkV-RF01	81598	81867	1	1	0	1	1	74
PkV-RF01	81598	81915	1	1	0	1	0	54
PkV-RF01	81628	81765	1	1	0	0	1	52
PkV-RF01	81640	81915	1	1	0	0	2	23
PkV-RF01	81653	82018	2	4	0	1	0	25
PkV-RF01	81700	81765	1	1	0	0	1	52
PkV-RF01	81712	81915	1	1	0	0	2	23
PkV-RF01	81796	81915	1	1	0	1	0	22
PkV-RF01	97212	97241	1	1	0	1	0	19
PkV-RF01	122134	122587	2	2	0	0	8	75
PkV-RF01	122134	122812	2	2	0	0	6	75
PkV-RF01	217044	217139	1	1	0	0	1	19
PkV-RF01	217200	217427	1	1	0	1	0	40
PkV-RF01	217230	217265	1	1	0	1	0	32
PkV-RF01	217230	217289	1	1	0	1	0	61
PkV-RF01	217230	217355	1	1	0	1	0	69
PkV-RF01	217254	217301	1	1	0	2	0	61
PkV-RF01	224502	224825	2	2	0	0	1	42
PkV-RF01	224502	225032	2	2	0	0	1	42
PkV-RF01	225024	225302	2	2	0	0	1	29
PkV-RF01	225024	225447	2	2	0	0	1	29
PkV-RF01	225024	225555	2	2	0	0	1	29
PkV-RF01	225024	225699	2	2	0	1	0	33
PkV-RF01	225135	225531	1	1	0	0	1	40
PkV-RF01	225279	225675	1	1	0	0	2	55
PkV-RF01	225327	225453	1	3	0	0	1	41
PkV-RF01	225357	225501	2	2	0	5	0	37
PkV-RF01	225423	225531	1	1	0	2	11	75
PkV-RF01	225423	225675	1	1	0	1	5	55
PkV-RF01	225628	225771	2	2	0	1	0	33
PkV-RF01	372144	372215	2	2	0	1	0	29
PkV-RF01	390421	390516	1	1	0	0	4	68
PkV-RF01	405542	405589	1	1	0	2	1	65
PkV-RF01	415155	415937	2	2	0	0	1	18
PkV-RF01	415350	416117	0	0	0	3	0	66
PkV-RF01	415452	416402	2	2	0	1	0	36
PkV-RF01	415470	415955	2	2	0	0	1	19
PkV-RF01	415569	416153	2	2	0	1	0	64
PkV-RF01	415587	415955	2	2	0	0	1	22
PkV-RF01	415632	415955	2	2	0	0	1	19
PkV-RF01	415884	415955	2	2	0	0	1	29
PkV-RF01	426413	426580	1	1	0	1	0	49
PkV-RF01	586664	586795	2	2	0	0	1	57
PkV-RF01	689631	689678	1	3	0	2	0	31
PkV-RF01	689810	689881	1	3	0	0	1	28
PkV-RF01	690062	690226	0	0	0	0	9	59
PkV-RF01	690077	690244	1	1	0	0	1	12
PkV-RF01	807209	807269	2	4	0	0	2	20
PkV-RF01	941684	941751	2	2	0	0	1	29
PkV-RF01	942154	942189	2	2	0	0	2	29
PkV-RF01	1068752	1069060	2	2	0	0	1	12
PkV-RF01	1068764	1068805	2	2	0	1	0	19
PkV-RF01	1068764	1068826	2	2	0	2	0	39
PkV-RF01	1068764	1069060	2	2	0	0	1	12
PkV-RF01	1068776	1069060	2	2	0	0	1	12
PkV-RF01	1068785	1068811	2	2	0	1	0	24
PkV-RF01	1068797	1068880	2	2	0	0	1	32
PkV-RF01	1068797	1069060	2	2	0	0	1	12
PkV-RF01	1068806	1068895	2	2	0	0	1	27
PkV-RF01	1068818	1068880	2	2	0	0	1	32
PkV-RF01	1068818	1069060	2	2	0	0	1	12
PkV-RF01	1068827	1068895	2	2	0	0	1	27
PkV-RF01	1068839	1068880	2	2	0	0	1	32
PkV-RF01	1068839	1068907	2	2	0	0	2	60
PkV-RF01	1068839	1069060	2	2	0	0	1	12
PkV-RF01	1068848	1068895	2	2	0	0	1	27
PkV-RF01	1068860	1068880	2	2	0	0	1	32
PkV-RF01	1068860	1068895	2	2	0	1	0	73
PkV-RF01	1068860	1068907	2	2	0	0	2	60
