PkV-RF01	5766	5795	2	2	0	0	1	43
PkV-RF01	5766	5811	2	2	0	0	1	43
PkV-RF01	5766	5827	2	2	0	0	1	43
PkV-RF01	5766	5843	2	2	0	0	1	43
PkV-RF01	5766	5859	2	2	0	0	1	43
PkV-RF01	5766	5875	2	2	0	0	1	43
PkV-RF01	5766	5891	2	2	0	0	1	43
PkV-RF01	5766	5907	2	2	0	0	1	43
PkV-RF01	5766	5923	2	2	0	0	1	43
PkV-RF01	14654	109105	2	2	0	2	0	31
PkV-RF01	15967	17794	0	0	0	1	2	58
PkV-RF01	24326	41545	2	2	0	1	4	17
PkV-RF01	24326	109105	2	2	0	1	4	24
PkV-RF01	25864	25932	2	2	0	2	0	29
PkV-RF01	72830	72883	1	1	0	3	0	31
PkV-RF01	81526	81597	1	1	0	0	1	26
PkV-RF01	81526	81669	1	1	0	0	1	26
PkV-RF01	81526	81795	1	1	0	1	1	74
PkV-RF01	81526	81915	1	1	0	2	1	73
PkV-RF01	81556	81765	1	1	0	0	1	19
PkV-RF01	81581	82018	2	4	0	1	0	59
PkV-RF01	81598	81621	1	1	0	0	1	27
PkV-RF01	81598	81669	1	1	0	0	1	52
PkV-RF01	81598	81795	1	1	0	1	2	58
PkV-RF01	81598	81867	1	1	0	0	1	64
PkV-RF01	81598	81915	1	1	0	0	2	51
PkV-RF01	81598	81963	1	1	0	1	0	25
PkV-RF01	81598	81987	1	1	0	1	1	67
PkV-RF01	81664	81741	1	1	0	1	0	32
PkV-RF01	81670	81795	1	1	0	1	2	57
PkV-RF01	81670	81915	1	1	0	0	1	52
PkV-RF01	81743	82036	2	2	0	1	0	62
PkV-RF01	81796	81915	1	1	0	1	0	37
PkV-RF01	97197	97241	1	1	0	1	0	35
PkV-RF01	97257	97286	1	1	0	1	0	52
PkV-RF01	109733	129081	1	3	0	1	0	14
PkV-RF01	121672	122097	2	2	0	0	4	57
PkV-RF01	121672	122776	2	2	0	0	5	57
PkV-RF01	121672	122989	2	2	0	0	3	57
PkV-RF01	121776	121989	1	1	0	0	1	67
PkV-RF01	121776	122881	1	1	0	0	1	67
PkV-RF01	121836	122049	2	2	0	0	1	48
PkV-RF01	121885	122097	2	2	0	0	3	53
PkV-RF01	121885	122776	2	2	0	0	3	53
PkV-RF01	121885	122989	2	2	0	0	1	38
PkV-RF01	121989	122654	1	1	0	0	1	68
PkV-RF01	121989	122879	1	1	0	0	1	68
PkV-RF01	121989	122881	1	1	0	0	1	67
PkV-RF01	122059	122085	2	2	0	0	1	27
PkV-RF01	122073	122965	1	3	0	0	2	70
PkV-RF01	122134	122587	2	2	0	31	1137	75
PkV-RF01	122134	122812	2	2	0	1	542	75
PkV-RF01	122149	122938	2	2	0	3	0	64
PkV-RF01	122154	122608	2	2	0	0	1	55
PkV-RF01	122154	122833	2	2	0	0	1	55
PkV-RF01	122202	122431	1	1	0	0	1	19
PkV-RF01	122202	122654	1	1	0	0	12	48
PkV-RF01	122202	122656	1	1	0	0	1	13
PkV-RF01	122202	122879	1	1	0	0	12	48
PkV-RF01	122202	122881	1	1	0	0	2	38
PkV-RF01	122355	122587	2	2	0	0	12	28
PkV-RF01	122568	122794	1	1	0	1	0	41
PkV-RF01	122656	122879	1	1	0	1	3	74
PkV-RF01	122656	122881	1	1	0	1	0	69
PkV-RF01	123077	123100	2	2	0	2	0	75
PkV-RF01	123077	123106	2	2	0	1	0	51
PkV-RF01	216903	217253	1	1	0	1	0	56
PkV-RF01	217104	217175	1	1	0	0	1	14
PkV-RF01	217116	217457	1	1	0	1	0	39
PkV-RF01	217188	217325	1	1	0	1	0	59
PkV-RF01	217254	217355	1	1	0	0	1	34
PkV-RF01	217254	217367	1	1	0	0	1	34
PkV-RF01	217290	217391	1	1	0	2	0	31
PkV-RF01	217392	217415	1	1	0	2	1	33
PkV-RF01	224826	225032	2	2	0	1	0	29
PkV-RF01	225213	225501	2	2	0	1	0	72
PkV-RF01	225279	225675	1	1	0	0	2	64
PkV-RF01	225357	225501	2	2	0	3	0	69
PkV-RF01	225423	225531	1	1	0	3	4	75
PkV-RF01	225423	225675	1	1	0	2	3	64
PkV-RF01	225472	225588	1	3	0	2	0	34
PkV-RF01	276424	277489	2	2	0	1	0	33
PkV-RF01	372132	372215	2	2	0	2	0	24
PkV-RF01	372156	372305	2	2	0	0	1	17
PkV-RF01	372306	372473	2	2	0	1	0	27
PkV-RF01	390001	390480	1	1	0	0	1	33
PkV-RF01	390097	390480	1	1	0	0	2	33
PkV-RF01	390193	390480	1	1	0	0	2	33
PkV-RF01	390289	390480	1	1	0	0	2	33
PkV-RF01	390385	390480	1	1	0	0	2	33
PkV-RF01	390421	390516	1	1	0	0	11	74
PkV-RF01	391132	391188	0	0	0	4	0	53
PkV-RF01	399799	399858	1	1	0	0	1	14
PkV-RF01	399799	399891	1	1	0	0	1	14
PkV-RF01	399814	399876	2	6	0	0	1	31
PkV-RF01	405542	405589	1	1	0	1	0	33
PkV-RF01	415128	415172	2	4	0	1	0	39
PkV-RF01	415614	416036	2	2	0	1	0	40
PkV-RF01	415623	416036	2	2	0	1	0	24
PkV-RF01	415629	415988	2	2	0	1	0	29
PkV-RF01	415875	416402	2	2	0	1	0	66
PkV-RF01	435933	435987	1	1	0	1	0	52
PkV-RF01	492159	493244	2	2	0	1	0	61
PkV-RF01	492177	492494	2	2	0	0	1	18
PkV-RF01	492231	492374	2	2	0	0	1	34
PkV-RF01	492231	492398	2	2	0	0	1	34
PkV-RF01	492231	492548	2	2	0	0	1	34
PkV-RF01	492231	492572	2	2	0	0	1	34
PkV-RF01	492237	492530	2	2	0	0	1	28
PkV-RF01	492237	493202	2	2	0	1	0	24
PkV-RF01	492297	492332	2	2	0	0	1	13
PkV-RF01	492297	492506	2	2	0	1	0	51
PkV-RF01	492297	492512	2	2	0	0	1	13
PkV-RF01	492381	492530	2	2	0	0	1	35
PkV-RF01	492381	492608	2	2	0	1	0	33
PkV-RF01	492405	492530	2	2	0	0	1	42
PkV-RF01	492405	492608	2	2	0	1	0	54
PkV-RF01	492477	492500	2	2	0	1	0	16
PkV-RF01	492477	492530	2	2	0	1	0	13
PkV-RF01	492525	492548	2	2	0	0	1	29
PkV-RF01	492525	492848	2	2	0	0	1	24
PkV-RF01	492525	492854	2	2	0	1	0	30
PkV-RF01	492657	492848	2	2	0	0	1	23
PkV-RF01	492723	493214	2	2	0	1	1	39
PkV-RF01	492747	492824	2	2	0	0	1	36
PkV-RF01	492747	492848	2	2	0	0	1	23
PkV-RF01	492771	492848	2	2	0	0	1	23
PkV-RF01	492795	492926	2	2	0	0	1	25
PkV-RF01	492861	492896	2	2	0	0	1	28
PkV-RF01	492933	493064	2	2	0	1	0	34
PkV-RF01	493011	493052	2	2	0	0	2	18
PkV-RF01	493011	493064	2	2	0	0	2	30
PkV-RF01	504953	544763	1	1	0	2	0	12
PkV-RF01	505313	505370	0	0	0	5	4	75
PkV-RF01	586664	586795	2	2	0	2	1	61
PkV-RF01	655433	655609	2	2	0	1	0	63
PkV-RF01	655550	655570	0	0	0	1	2	40
PkV-RF01	680688	686104	2	2	0	0	1	16
PkV-RF01	689511	689594	1	3	0	3	0	56
PkV-RF01	689552	689623	2	2	0	0	1	25
PkV-RF01	689661	689696	1	3	0	1	0	72
PkV-RF01	689846	689881	1	1	0	1	0	23
PkV-RF01	689940	690026	0	0	0	1	4	57
PkV-RF01	690159	690232	1	1	0	3	0	28
PkV-RF01	715438	715609	1	1	0	1	0	34
PkV-RF01	733976	1068868	2	2	0	0	5	13
PkV-RF01	734297	734422	2	2	0	0	1	18
PkV-RF01	734360	734881	2	2	0	1	0	28
PkV-RF01	734373	734893	2	2	0	0	1	24
PkV-RF01	748678	749073	1	1	0	2	0	53
PkV-RF01	748693	749187	2	2	0	0	1	75
