PkV-RF01	5435	5567	2	2	0	1	0	15
PkV-RF01	14509	14547	0	0	0	3	0	31
PkV-RF01	18985	45479	1	1	0	0	1	15
PkV-RF01	24326	41545	2	2	0	2	0	17
PkV-RF01	24326	109105	2	2	0	2	2	24
PkV-RF01	81526	81795	1	1	0	0	1	13
PkV-RF01	81526	81915	1	1	0	3	0	36
PkV-RF01	81598	81669	1	1	0	0	2	61
PkV-RF01	81598	81795	1	1	0	1	2	52
PkV-RF01	81598	81867	1	1	0	2	0	66
PkV-RF01	81598	81915	1	1	0	0	1	28
PkV-RF01	81598	81963	1	1	0	1	0	31
PkV-RF01	81640	81867	1	1	0	0	1	22
PkV-RF01	81670	81795	1	1	0	1	0	33
PkV-RF01	81670	81915	1	1	0	1	1	40
PkV-RF01	81712	81867	1	1	0	0	1	22
PkV-RF01	81916	82811	1	1	0	1	0	63
PkV-RF01	97212	97241	1	1	0	1	0	18
PkV-RF01	97257	97286	1	1	0	3	0	52
PkV-RF01	122134	122587	2	2	0	0	16	69
PkV-RF01	122134	122812	2	2	0	0	9	69
PkV-RF01	122202	122654	1	1	0	0	1	52
PkV-RF01	122202	122879	1	1	0	0	1	52
PkV-RF01	193548	193646	2	2	0	1	0	57
PkV-RF01	216969	217055	1	1	0	0	1	19
PkV-RF01	216969	217229	1	1	0	0	1	19
PkV-RF01	216969	217253	1	1	0	0	1	19
PkV-RF01	216969	217355	1	1	0	0	1	19
PkV-RF01	216969	217367	1	1	0	0	1	19
PkV-RF01	216969	217391	1	1	0	0	1	19
PkV-RF01	217032	217103	1	1	0	0	1	60
PkV-RF01	217128	217253	1	1	0	1	0	17
PkV-RF01	217152	217175	1	1	0	2	0	64
PkV-RF01	217230	217253	1	1	0	3	0	71
PkV-RF01	217230	217301	1	1	0	1	0	50
PkV-RF01	217254	217301	1	1	0	5	0	61
PkV-RF01	217278	217334	1	1	0	1	0	27
PkV-RF01	217278	217379	1	1	0	0	1	15
PkV-RF01	217278	217403	1	1	0	0	1	15
PkV-RF01	217314	217379	1	1	0	1	0	30
PkV-RF01	217326	217355	1	1	0	1	0	43
PkV-RF01	217416	217466	1	1	0	1	0	45
PkV-RF01	224646	225356	2	2	0	0	4	48
PkV-RF01	224826	225356	2	2	0	0	2	47
PkV-RF01	225024	225735	2	2	0	0	1	30
PkV-RF01	225279	225341	1	1	0	1	0	75
PkV-RF01	225357	225501	2	2	0	2	0	70
PkV-RF01	225423	225531	1	1	0	3	8	73
PkV-RF01	225423	225675	1	1	0	0	7	36
PkV-RF01	312303	331254	2	2	0	1	0	14
PkV-RF01	332433	332460	2	2	0	1	0	28
PkV-RF01	390001	390480	1	1	0	0	1	51
PkV-RF01	390097	390480	1	1	0	0	2	51
PkV-RF01	390193	390480	1	1	0	0	2	51
PkV-RF01	390289	390480	1	1	0	0	2	51
PkV-RF01	390385	390480	1	1	0	0	2	51
PkV-RF01	390421	390516	1	1	0	0	16	67
PkV-RF01	399004	399291	2	2	0	1	0	54
PkV-RF01	405542	405589	1	1	0	4	0	64
PkV-RF01	414642	415460	2	2	0	1	0	37
PkV-RF01	415461	415577	2	2	0	1	0	29
PkV-RF01	415578	416249	2	2	0	1	0	17
PkV-RF01	415983	416267	2	2	0	1	0	48
PkV-RF01	416046	416108	2	2	0	1	0	73
PkV-RF01	492159	493184	2	2	0	1	0	24
PkV-RF01	492297	492530	2	2	0	1	0	62
PkV-RF01	492321	492902	2	2	0	0	1	29
PkV-RF01	492381	492902	2	2	0	0	1	29
PkV-RF01	492405	492500	2	2	0	3	0	60
PkV-RF01	492405	492608	2	2	0	0	1	13
PkV-RF01	492429	492572	2	2	0	1	0	28
PkV-RF01	492429	492608	2	2	0	0	1	13
PkV-RF01	492453	492530	2	2	0	0	1	39
PkV-RF01	492477	492500	2	2	0	1	0	29
