target_id	length	eff_length	est_counts	tpm
gene_1|GeneMark.hmm|1029_nt|-|734|1762	1029	771.018	1	21.2117
gene_2|GeneMark.hmm|741_nt|-|3862|4602	741	487.272	13.5	453.109
gene_3|GeneMark.hmm|330_nt|-|6989|7318	330	147.495	1	110.882
gene_4|GeneMark.hmm|684_nt|-|7479|8162	684	434.387	0	0
gene_5|GeneMark.hmm|312_nt|-|8559|8870	312	134.528	5	607.851
gene_6|GeneMark.hmm|405_nt|+|9205|9609	405	205.614	1	79.5402
gene_7|GeneMark.hmm|675_nt|+|9928|10602	675	425.952	4	153.581
gene_8|GeneMark.hmm|1443_nt|+|10748|12190	1443	1185.02	1	13.8011
gene_9|GeneMark.hmm|486_nt|-|14683|15168	486	269.394	51	3096.15
gene_10|GeneMark.hmm|1122_nt|-|16447|17568	1122	864.018	4	75.7141
gene_11|GeneMark.hmm|597_nt|+|18305|18901	597	358.388	23	1049.58
gene_12|GeneMark.hmm|1032_nt|-|19938|20969	1032	774.018	3	63.3884
gene_13|GeneMark.hmm|960_nt|+|21086|22045	960	702.018	2	46.5931
gene_14|GeneMark.hmm|483_nt|-|22360|22842	483	267.111	1	61.2278
gene_15|GeneMark.hmm|1290_nt|+|22946|24235	1290	1032.02	4	63.3888
gene_16|GeneMark.hmm|942_nt|-|24358|25299	942	684.018	11	263.006
gene_17|GeneMark.hmm|1875_nt|+|26326|28200	1875	1617.02	5	50.5702
gene_18|GeneMark.hmm|387_nt|-|28668|29054	387	191.071	2	171.188
gene_19|GeneMark.hmm|1827_nt|+|29143|30969	1827	1569.02	5	52.1173
gene_20|GeneMark.hmm|624_nt|+|31043|31666	624	380.9	7	300.557
gene_21|GeneMark.hmm|1062_nt|-|31907|32968	1062	804.018	6	122.046
gene_22|GeneMark.hmm|1278_nt|-|33043|34320	1278	1020.02	0	0
gene_23|GeneMark.hmm|357_nt|+|34945|35301	357	168.334	12	1165.87
gene_24|GeneMark.hmm|2421_nt|-|35501|37921	2421	2163.02	33	249.513
gene_25|GeneMark.hmm|624_nt|-|38093|38716	624	380.9	1	42.9367
gene_26|GeneMark.hmm|417_nt|-|39396|39812	417	214.721	5	380.834
gene_27|GeneMark.hmm|2268_nt|-|40214|42481	2268	2010.02	34	276.642
gene_28|GeneMark.hmm|330_nt|+|42588|42917	330	147.495	0	0
gene_29|GeneMark.hmm|2535_nt|-|43048|45582	2535	2277.02	2	14.3649
gene_30|GeneMark.hmm|831_nt|+|45670|46500	831	574.295	5	142.388
gene_31|GeneMark.hmm|321_nt|+|46592|46912	321	140.75	0	0
gene_32|GeneMark.hmm|1722_nt|-|47033|48754	1722	1464.02	5	55.8552
gene_33|GeneMark.hmm|2667_nt|+|48872|51538	2667	2409.02	6	40.7334
gene_34|GeneMark.hmm|741_nt|-|51424|52164	741	487.272	0	0
gene_35|GeneMark.hmm|558_nt|+|52256|52813	558	326.551	0	0
gene_36|GeneMark.hmm|1347_nt|-|53124|54470	1347	1089.02	5	75.0887
gene_37|GeneMark.hmm|1737_nt|-|54598|56334	1737	1479.02	1	11.0577
gene_38|GeneMark.hmm|540_nt|-|56398|56937	540	313.687	39	2033.33
gene_39|GeneMark.hmm|1545_nt|-|57158|58702	1545	1287.02	60	762.441
gene_40|GeneMark.hmm|1386_nt|-|59373|60758	1386	1128.02	0	0
gene_41|GeneMark.hmm|1152_nt|+|60976|62127	1152	894.018	6	109.76
gene_42|GeneMark.hmm|3129_nt|+|62231|65359	3129	2871.02	29	165.197
gene_43|GeneMark.hmm|891_nt|-|65476|66366	891	633.349	3	77.4671
gene_44|GeneMark.hmm|4467_nt|+|66574|71040	4467	4209.02	106	411.874
gene_45|GeneMark.hmm|657_nt|+|71262|71918	657	410.39	14	557.919
gene_46|GeneMark.hmm|648_nt|+|72247|72894	648	402.133	0	0
gene_47|GeneMark.hmm|480_nt|+|73005|73484	480	264.764	0	0
gene_48|GeneMark.hmm|891_nt|+|73706|74596	891	633.349	44	1136.18
gene_49|GeneMark.hmm|891_nt|+|74723|75613	891	633.349	0	0
gene_50|GeneMark.hmm|420_nt|-|75616|76035	420	217.238	0	0
gene_51|GeneMark.hmm|543_nt|+|76184|76726	543	316.214	13	672.361
gene_52|GeneMark.hmm|1422_nt|+|76792|78213	1422	1164.02	11	154.551
gene_53|GeneMark.hmm|2730_nt|+|78337|81066	2730	2472.02	55	363.874
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	696.018	131	3078.16
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	389.075	12	504.415
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	306.354	0	0
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2166.02	6	45.3032
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	334.015	0	0
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	281.541	4	232.358
