PkV-RF01	14060	14345	1	1	0	2	0	36
PkV-RF01	24326	41545	2	2	0	16	2	18
PkV-RF01	24326	109105	2	2	0	1	1	24
PkV-RF01	24330	41508	2	2	0	0	1	15
PkV-RF01	25864	25932	2	2	0	1	1	20
PkV-RF01	27659	27841	2	2	0	1	0	61
PkV-RF01	41626	134653	2	2	0	2	0	14
PkV-RF01	55445	73807	1	1	0	1	0	22
PkV-RF01	57688	57759	1	1	0	1	0	18
PkV-RF01	71359	71571	2	4	0	1	0	74
PkV-RF01	81526	81669	1	1	0	1	0	70
PkV-RF01	81526	81795	1	1	0	2	3	59
PkV-RF01	81526	81915	1	1	0	1	1	54
PkV-RF01	81551	82036	2	2	0	1	0	60
PkV-RF01	81592	81717	1	1	0	1	0	18
PkV-RF01	81598	81669	1	1	0	0	1	51
PkV-RF01	81598	81867	1	1	0	1	1	67
PkV-RF01	81598	81915	1	1	0	2	2	68
PkV-RF01	81670	81741	1	1	0	0	1	31
PkV-RF01	81670	81867	1	1	0	0	1	23
PkV-RF01	81670	81915	1	1	0	2	3	67
PkV-RF01	81706	82793	1	1	0	1	0	56
PkV-RF01	81712	81867	1	1	0	0	1	19
PkV-RF01	81736	81843	1	1	0	1	0	22
PkV-RF01	81796	81867	1	1	0	0	1	19
PkV-RF01	81916	81963	1	1	0	1	0	32
PkV-RF01	81916	81987	1	1	0	1	0	27
PkV-RF01	97161	97488	0	0	0	3	0	66
PkV-RF01	97212	97241	1	1	0	0	1	15
PkV-RF01	97257	97286	1	1	0	0	1	15
PkV-RF01	121672	122097	2	2	0	0	17	70
PkV-RF01	121672	122776	2	2	0	0	3	57
PkV-RF01	121672	122989	2	2	0	0	6	57
PkV-RF01	121776	121989	1	1	0	0	2	46
PkV-RF01	121776	122202	1	1	0	0	1	16
PkV-RF01	121776	122431	1	1	0	0	2	22
PkV-RF01	121776	122656	1	1	0	0	1	16
PkV-RF01	121776	122881	1	1	0	0	2	46
PkV-RF01	121885	122097	2	2	0	0	14	47
PkV-RF01	121885	122776	2	2	0	0	3	47
PkV-RF01	121885	122989	2	2	0	0	3	47
PkV-RF01	121989	122202	1	1	0	0	1	16
PkV-RF01	121989	122431	1	1	0	0	2	22
PkV-RF01	121989	122656	1	1	0	0	1	16
PkV-RF01	121989	122881	1	1	0	0	2	46
PkV-RF01	122134	122587	2	2	0	31	933	75
PkV-RF01	122134	122812	2	2	0	0	481	75
PkV-RF01	122202	122431	1	1	0	0	3	22
PkV-RF01	122202	122654	1	1	0	0	6	48
PkV-RF01	122202	122879	1	1	0	0	6	48
PkV-RF01	122202	122881	1	1	0	1	1	64
PkV-RF01	122355	122587	2	2	0	0	8	25
PkV-RF01	122656	122879	1	1	0	0	2	61
PkV-RF01	122656	122881	1	1	0	2	0	47
PkV-RF01	123077	123100	2	2	0	1	1	66
PkV-RF01	190286	194156	2	2	0	0	1	13
PkV-RF01	216903	217055	1	1	0	1	0	71
PkV-RF01	217044	217091	1	1	0	0	1	12
PkV-RF01	217056	217415	1	1	0	0	1	59
PkV-RF01	217104	217229	1	1	0	1	0	17
PkV-RF01	217104	217415	1	1	0	0	1	12
PkV-RF01	217104	217442	1	1	0	1	0	53
PkV-RF01	217128	217262	1	1	0	1	0	24
PkV-RF01	217164	217355	1	1	0	0	1	36
PkV-RF01	217164	217391	1	1	0	0	1	44
PkV-RF01	217200	217262	1	1	0	1	0	59
PkV-RF01	217254	217355	1	1	0	0	1	52
PkV-RF01	217254	217367	1	1	0	0	1	51
PkV-RF01	217278	217301	1	1	0	1	0	19
PkV-RF01	217356	217466	1	1	0	2	0	42
PkV-RF01	217392	217427	1	1	0	2	1	36
PkV-RF01	224646	225032	2	2	0	0	3	27
PkV-RF01	224646	225356	2	2	0	0	2	49
PkV-RF01	224826	225356	2	2	0	0	1	47
PkV-RF01	225024	225699	2	2	0	1	0	31
PkV-RF01	225135	225531	1	1	0	0	2	41
PkV-RF01	225135	225675	1	1	0	3	0	62
PkV-RF01	225213	225609	2	2	0	0	1	41
PkV-RF01	225279	225675	1	1	0	0	1	38
PkV-RF01	225357	225501	2	2	0	4	0	74
