PkV-RF01	5435	5567	2	2	0	1	0	12
PkV-RF01	14509	14547	0	0	0	4	0	39
PkV-RF01	24326	41545	2	2	0	2	1	18
PkV-RF01	81526	81597	1	1	0	0	1	30
PkV-RF01	81526	81669	1	1	0	0	1	30
PkV-RF01	81526	81795	1	1	0	0	1	30
PkV-RF01	81526	81915	1	1	0	2	1	65
PkV-RF01	81592	81621	1	1	0	1	0	55
PkV-RF01	81598	81621	1	1	0	0	1	37
PkV-RF01	81598	81669	1	1	0	1	0	48
PkV-RF01	81598	81867	1	1	0	0	1	37
PkV-RF01	81598	81915	1	1	0	3	2	61
PkV-RF01	81670	81741	1	1	0	0	1	34
PkV-RF01	81670	81867	1	1	0	1	0	61
PkV-RF01	81670	81915	1	1	0	0	1	48
PkV-RF01	122134	122587	2	2	0	0	15	72
PkV-RF01	122134	122812	2	2	0	0	4	72
PkV-RF01	217128	217163	1	1	0	1	0	51
PkV-RF01	217128	217253	1	1	0	1	0	36
PkV-RF01	217254	217355	1	1	0	1	0	37
PkV-RF01	224646	225356	2	2	0	0	3	53
PkV-RF01	224730	224963	1	1	0	1	0	37
PkV-RF01	224826	225356	2	2	0	0	1	47
PkV-RF01	225357	225501	2	2	0	1	0	75
PkV-RF01	225423	225531	1	1	0	1	4	59
PkV-RF01	225423	225675	1	1	0	0	1	23
PkV-RF01	390421	390516	1	1	0	0	13	73
PkV-RF01	405542	405589	1	1	0	1	0	53
PkV-RF01	415497	415613	2	2	0	3	0	54
PkV-RF01	416010	416465	2	2	0	0	1	13
PkV-RF01	416010	416501	2	2	0	0	1	13
PkV-RF01	492159	493244	2	2	0	1	0	41
PkV-RF01	492405	492488	2	2	0	0	1	60
PkV-RF01	492429	492494	2	2	0	0	1	36
PkV-RF01	492453	492500	2	2	0	0	1	12
PkV-RF01	505307	505406	0	0	0	1	2	53
PkV-RF01	513439	558440	1	1	0	0	1	21
PkV-RF01	556979	558175	1	1	0	2	0	71
PkV-RF01	565359	612480	2	2	0	0	1	20
PkV-RF01	565829	565958	2	2	0	2	0	42
PkV-RF01	655550	655570	0	0	0	2	5	44
PkV-RF01	689577	689660	1	3	0	1	0	43
PkV-RF01	690062	690226	0	0	0	0	3	32
