target_id	length	eff_length	est_counts	tpm
gene_1|GeneMark.hmm|1029_nt|-|734|1762	1029	757.383	0	0
gene_2|GeneMark.hmm|741_nt|-|3862|4602	741	473.931	8.5	259.982
gene_3|GeneMark.hmm|330_nt|-|6989|7318	330	143.191	1	101.233
gene_4|GeneMark.hmm|684_nt|-|7479|8162	684	422.113	1	34.3409
gene_5|GeneMark.hmm|312_nt|-|8559|8870	312	131.534	0	0
gene_6|GeneMark.hmm|405_nt|+|9205|9609	405	198.194	1	73.1391
gene_7|GeneMark.hmm|675_nt|+|9928|10602	675	414.172	1	34.9993
gene_8|GeneMark.hmm|1443_nt|+|10748|12190	1443	1171.38	0	0
gene_9|GeneMark.hmm|486_nt|-|14683|15168	486	257.084	76	4285.27
gene_10|GeneMark.hmm|1122_nt|-|16447|17568	1122	850.383	114	1943.26
gene_11|GeneMark.hmm|597_nt|+|18305|18901	597	345.772	29	1215.76
gene_12|GeneMark.hmm|1032_nt|-|19938|20969	1032	760.383	4	76.255
gene_13|GeneMark.hmm|960_nt|+|21086|22045	960	688.451	3	63.1668
gene_14|GeneMark.hmm|483_nt|-|22360|22842	483	254.716	0	0
gene_15|GeneMark.hmm|1290_nt|+|22946|24235	1290	1018.38	13	185.043
gene_16|GeneMark.hmm|942_nt|-|24358|25299	942	670.72	21	453.856
gene_17|GeneMark.hmm|1875_nt|+|26326|28200	1875	1603.38	134	1211.46
gene_18|GeneMark.hmm|387_nt|-|28668|29054	387	184.581	1	78.5333
gene_19|GeneMark.hmm|1827_nt|+|29143|30969	1827	1555.38	3	27.9592
gene_20|GeneMark.hmm|624_nt|+|31043|31666	624	369.206	3	117.786
gene_21|GeneMark.hmm|1062_nt|-|31907|32968	1062	790.383	1	18.3402
gene_22|GeneMark.hmm|1278_nt|-|33043|34320	1278	1006.38	2	28.8076
gene_23|GeneMark.hmm|357_nt|+|34945|35301	357	162.329	702	62687.5
gene_24|GeneMark.hmm|2421_nt|-|35501|37921	2421	2149.38	29	195.58
gene_25|GeneMark.hmm|624_nt|-|38093|38716	624	369.206	0	0
gene_26|GeneMark.hmm|417_nt|-|39396|39812	417	207.177	24	1679.23
gene_27|GeneMark.hmm|2268_nt|-|40214|42481	2268	1996.38	46	334.006
gene_28|GeneMark.hmm|330_nt|+|42588|42917	330	143.191	0	0
gene_29|GeneMark.hmm|2535_nt|-|43048|45582	2535	2263.38	0	0
gene_30|GeneMark.hmm|831_nt|+|45670|46500	831	561.156	7	180.824
gene_31|GeneMark.hmm|321_nt|+|46592|46912	321	137.833	0	0
gene_32|GeneMark.hmm|1722_nt|-|47033|48754	1722	1450.38	4	39.9777
gene_33|GeneMark.hmm|2667_nt|+|48872|51538	2667	2395.38	14	84.7215
gene_34|GeneMark.hmm|741_nt|-|51424|52164	741	473.931	3	91.7584
gene_35|GeneMark.hmm|558_nt|+|52256|52813	558	313.219	1	46.2798
gene_36|GeneMark.hmm|1347_nt|-|53124|54470	1347	1075.38	6	80.8777
