PkV-RF01	5435	5567	2	2	0	1	1	15
PkV-RF01	24326	41545	2	2	0	2	0	14
PkV-RF01	24330	41508	2	2	0	0	1	15
PkV-RF01	81526	81597	1	1	0	0	1	13
PkV-RF01	81526	81915	1	1	0	1	0	70
PkV-RF01	81598	81669	1	1	0	0	1	70
PkV-RF01	81670	81915	1	1	0	2	1	72
PkV-RF01	97197	97241	1	1	0	1	0	39
PkV-RF01	97212	97241	1	1	0	0	1	19
PkV-RF01	97257	97286	1	1	0	0	1	64
PkV-RF01	121408	121683	2	2	0	0	1	61
PkV-RF01	121408	121896	2	2	0	0	1	61
PkV-RF01	121672	122097	2	2	0	0	7	70
PkV-RF01	121672	122776	2	2	0	0	3	70
PkV-RF01	121672	122989	2	2	0	0	3	70
PkV-RF01	121776	121987	1	1	0	0	1	69
PkV-RF01	121776	121989	1	1	0	0	1	48
PkV-RF01	121776	122431	1	1	0	0	1	40
PkV-RF01	121885	122097	2	2	0	0	4	36
PkV-RF01	121885	122776	2	2	0	0	1	50
PkV-RF01	121989	122431	1	1	0	0	1	40
PkV-RF01	122134	122587	2	2	0	26	826	75
PkV-RF01	122134	122812	2	2	0	1	437	75
PkV-RF01	122143	123035	2	2	0	0	2	45
PkV-RF01	122149	122713	2	2	0	0	2	17
PkV-RF01	122149	122938	2	2	0	0	2	17
PkV-RF01	122154	122608	2	2	0	0	3	69
PkV-RF01	122154	122833	2	2	0	0	3	69
PkV-RF01	122202	122431	1	1	0	2	4	22
PkV-RF01	122202	122654	1	1	0	0	10	55
PkV-RF01	122202	122879	1	1	0	0	10	55
PkV-RF01	122262	122941	2	2	0	1	0	50
PkV-RF01	122276	123167	2	2	0	1	0	27
PkV-RF01	122355	122587	2	2	0	0	4	25
PkV-RF01	122699	122812	2	2	0	1	0	12
PkV-RF01	122822	123035	2	2	0	0	2	45
PkV-RF01	123077	123100	2	2	0	1	0	67
PkV-RF01	123077	123106	2	2	0	1	0	28
PkV-RF01	216903	217253	1	1	0	0	1	60
PkV-RF01	217032	217103	1	1	0	1	0	27
PkV-RF01	217032	217367	1	1	0	1	0	43
PkV-RF01	217104	217160	1	1	0	0	1	33
PkV-RF01	217104	217253	1	1	0	1	0	27
PkV-RF01	217128	217253	1	1	0	1	1	57
PkV-RF01	217164	217289	1	1	0	0	1	55
PkV-RF01	217188	217313	1	1	0	0	1	31
PkV-RF01	217200	217274	1	1	0	1	0	33
PkV-RF01	217200	217442	1	1	0	0	1	19
PkV-RF01	217230	217442	1	1	0	1	0	57
PkV-RF01	217254	217355	1	1	0	0	1	41
PkV-RF01	217254	217367	1	1	0	0	1	49
PkV-RF01	217314	217355	1	1	0	1	0	32
PkV-RF01	217326	217442	1	1	0	0	1	18
PkV-RF01	224616	224777	1	3	0	1	0	64
PkV-RF01	224646	225356	2	2	0	0	2	48
PkV-RF01	224826	225356	2	2	0	0	1	47
PkV-RF01	225024	225699	2	2	0	3	0	31
PkV-RF01	225135	225531	1	1	0	0	1	42
PkV-RF01	225357	225501	2	2	0	2	0	45
PkV-RF01	225423	225531	1	1	0	0	7	61
PkV-RF01	225423	225675	1	1	0	1	2	27
PkV-RF01	320131	320247	2	2	0	1	0	63
PkV-RF01	334874	347195	2	6	0	0	1	15
PkV-RF01	351668	448314	1	1	0	3	0	13
PkV-RF01	372516	493052	2	2	0	3	0	13
PkV-RF01	383218	431434	2	2	0	1	0	21
PkV-RF01	390421	390516	1	1	0	1	9	71
PkV-RF01	405542	405589	1	1	0	2	0	59
PkV-RF01	415092	415451	2	2	0	1	0	29
PkV-RF01	415461	415577	2	2	0	1	0	38
PkV-RF01	415461	416036	2	2	0	1	0	49
PkV-RF01	416019	416063	2	2	0	1	0	16
PkV-RF01	416028	416108	2	2	0	1	0	60
PkV-RF01	477387	567308	1	1	0	2	0	13
PkV-RF01	492297	492500	2	2	0	0	2	13
PkV-RF01	492297	492530	2	2	0	0	1	13
PkV-RF01	492297	492590	2	2	0	0	1	13
PkV-RF01	492297	492608	2	2	0	0	1	13
PkV-RF01	492381	492488	2	2	0	0	1	22
PkV-RF01	492381	492494	2	2	0	0	1	18
PkV-RF01	492429	492494	2	2	0	0	1	12
PkV-RF01	492429	492500	2	2	0	0	1	12
PkV-RF01	492429	492530	2	2	0	1	1	63
PkV-RF01	492453	492530	2	2	0	0	1	39
PkV-RF01	492477	492608	2	2	0	0	1	15
PkV-RF01	492525	492638	2	2	0	0	1	43
PkV-RF01	492525	492872	2	2	0	1	0	64
PkV-RF01	492555	492602	2	2	0	1	0	24
PkV-RF01	492579	492608	2	2	0	1	0	31
PkV-RF01	493011	493052	2	2	0	0	3	18
PkV-RF01	493011	493064	2	2	0	0	3	30
PkV-RF01	493113	493172	2	2	0	1	0	30
PkV-RF01	557148	557222	2	2	0	3	0	38
PkV-RF01	557780	557813	2	2	0	1	0	38
PkV-RF01	564298	564324	1	1	0	1	0	39
PkV-RF01	572383	573381	1	1	0	1	0	63
PkV-RF01	586664	586795	2	2	0	0	1	28
PkV-RF01	623823	652013	1	1	0	1	0	18
PkV-RF01	655550	655570	0	0	0	4	1	53
PkV-RF01	689661	689696	1	3	0	1	0	57
PkV-RF01	733970	733993	2	2	0	0	1	14
PkV-RF01	748594	749088	2	2	0	2	0	74
PkV-RF01	748678	749172	1	1	0	3	0	39
PkV-RF01	764386	764509	0	0	0	0	8	55
PkV-RF01	764950	807460	2	2	0	1	0	24
PkV-RF01	771730	771891	2	2	0	0	1	29
PkV-RF01	771775	771936	2	2	0	0	1	74
PkV-RF01	863975	863995	1	3	0	1	0	50
PkV-RF01	864027	864149	1	1	0	1	0	15
PkV-RF01	941684	941751	2	2	0	0	1	31
PkV-RF01	942154	942189	2	2	0	0	4	35
PkV-RF01	1000451	1000912	1	1	0	1	0	25
PkV-RF01	1031017	1032683	2	2	0	1	0	17
PkV-RF01	1033614	1033649	2	2	0	0	1	25
PkV-RF01	1033632	1033940	2	2	0	1	0	37
PkV-RF01	1033656	1033910	2	2	0	0	1	67
PkV-RF01	1033686	1033940	2	2	0	1	0	26
PkV-RF01	1033692	1033910	2	2	0	0	1	42
PkV-RF01	1033917	1033952	2	2	0	1	0	56
PkV-RF01	1068731	1068838	2	2	0	1	0	35
PkV-RF01	1068731	1068907	2	2	0	1	0	15
PkV-RF01	1068752	1068784	2	2	0	0	1	33
PkV-RF01	1068752	1068805	2	2	0	0	1	33
PkV-RF01	1068752	1068826	2	2	0	0	1	33
PkV-RF01	1068752	1068907	2	2	0	1	0	19
PkV-RF01	1068752	1068991	2	2	0	0	1	20
PkV-RF01	1068764	1068784	2	2	0	1	0	38
PkV-RF01	1068776	1069015	2	2	0	1	0	50
PkV-RF01	1068776	1069060	2	2	0	1	0	43
PkV-RF01	1068797	1068895	2	2	0	0	1	32
PkV-RF01	1068797	1068985	2	2	0	0	1	25
PkV-RF01	1068797	1068991	2	2	0	0	1	20
PkV-RF01	1068797	1069027	2	2	0	0	1	23
PkV-RF01	1068818	1068895	2	2	0	0	1	32
PkV-RF01	1068818	1068985	2	2	0	0	1	25
PkV-RF01	1068818	1068991	2	2	0	0	1	20
PkV-RF01	1068818	1069027	2	2	0	0	1	23
PkV-RF01	1068818	1069081	2	2	0	1	0	50
PkV-RF01	1068839	1068895	2	2	0	0	2	32
PkV-RF01	1068839	1068985	2	2	0	0	1	25
PkV-RF01	1068839	1068991	2	2	0	0	1	20
PkV-RF01	1068839	1069027	2	2	0	0	1	23
PkV-RF01	1068860	1068889	2	2	0	0	2	24
PkV-RF01	1068860	1068895	2	2	0	0	2	32
