PkV-RF01	5775	5902	2	4	0	1	0	43
PkV-RF01	5878	5973	2	2	0	0	1	17
PkV-RF01	5894	5973	2	2	0	0	1	17
PkV-RF01	5910	5973	2	2	0	0	1	17
PkV-RF01	5926	5973	2	2	0	0	1	17
PkV-RF01	5942	5973	2	2	0	0	1	17
PkV-RF01	13359	1379744	1	1	0	4	0	13
PkV-RF01	15943	17889	0	0	0	0	3	30
PkV-RF01	17820	17929	0	0	0	4	0	54
PkV-RF01	24326	41545	2	2	0	1	1	15
PkV-RF01	24330	41508	2	2	0	0	1	15
PkV-RF01	57688	57759	1	1	0	3	0	28
PkV-RF01	57813	57938	0	0	0	0	3	40
PkV-RF01	81526	81597	1	1	0	0	1	24
PkV-RF01	81526	81669	1	1	0	0	1	24
PkV-RF01	81526	81795	1	1	0	1	2	25
PkV-RF01	81526	81915	1	1	0	1	0	54
PkV-RF01	81556	81765	1	1	0	1	0	29
PkV-RF01	81598	81669	1	1	0	3	1	66
PkV-RF01	81598	81717	1	1	0	1	0	31
PkV-RF01	81598	81741	1	1	0	0	1	18
PkV-RF01	81598	81795	1	1	0	3	0	35
PkV-RF01	81598	81867	1	1	0	0	3	42
PkV-RF01	81598	81915	1	1	0	3	2	55
PkV-RF01	81598	81987	1	1	0	1	2	43
PkV-RF01	81640	81669	1	1	0	2	0	51
PkV-RF01	81640	81795	1	1	0	0	2	17
PkV-RF01	81670	81795	1	1	0	0	2	19
PkV-RF01	81670	81915	1	1	0	3	5	70
PkV-RF01	81712	81795	1	1	0	0	2	17
PkV-RF01	81743	82036	2	2	0	1	0	24
PkV-RF01	81796	81867	1	1	0	1	0	35
PkV-RF01	81796	81915	1	1	0	1	0	35
PkV-RF01	81796	81963	1	1	0	1	0	35
PkV-RF01	81814	81843	1	1	0	0	1	18
PkV-RF01	97197	97241	1	1	0	2	0	75
PkV-RF01	97227	97286	1	1	0	1	0	66
PkV-RF01	97242	97286	1	1	0	1	0	30
PkV-RF01	122134	122587	2	2	0	3	13	65
PkV-RF01	122134	122812	2	2	0	0	9	65
PkV-RF01	217032	217442	1	1	0	0	1	22
