target_id	length	eff_length	est_counts	tpm
gene_1|GeneMark.hmm|1029_nt|-|734|1762	1029	762.823	3	36.9423
gene_2|GeneMark.hmm|741_nt|-|3862|4602	741	479.748	221.5	4336.97
gene_3|GeneMark.hmm|330_nt|-|6989|7318	330	142.631	26	1712.33
gene_4|GeneMark.hmm|684_nt|-|7479|8162	684	427.45	4	87.9023
gene_5|GeneMark.hmm|312_nt|-|8559|8870	312	129.944	68	4915.62
gene_6|GeneMark.hmm|405_nt|+|9205|9609	405	199.932	14	657.765
gene_7|GeneMark.hmm|675_nt|+|9928|10602	675	419.174	2	44.8189
gene_8|GeneMark.hmm|1443_nt|+|10748|12190	1443	1176.82	0	0
gene_9|GeneMark.hmm|486_nt|-|14683|15168	486	260.849	487	17537.4
gene_10|GeneMark.hmm|1122_nt|-|16447|17568	1122	855.823	82	900.028
gene_11|GeneMark.hmm|597_nt|+|18305|18901	597	350.098	430	11537.3
gene_12|GeneMark.hmm|1032_nt|-|19938|20969	1032	765.823	13	159.456
gene_13|GeneMark.hmm|960_nt|+|21086|22045	960	694.102	10	135.333
gene_14|GeneMark.hmm|483_nt|-|22360|22842	483	258.655	1	36.3166
gene_15|GeneMark.hmm|1290_nt|+|22946|24235	1290	1023.82	6	55.0494
gene_16|GeneMark.hmm|942_nt|-|24358|25299	942	676.102	392	5446.27
gene_17|GeneMark.hmm|1875_nt|+|26326|28200	1875	1608.82	158	922.518
gene_18|GeneMark.hmm|387_nt|-|28668|29054	387	186.26	0	0
gene_19|GeneMark.hmm|1827_nt|+|29143|30969	1827	1560.82	0	0
gene_20|GeneMark.hmm|624_nt|+|31043|31666	624	373.054	3	75.5398
gene_21|GeneMark.hmm|1062_nt|-|31907|32968	1062	795.823	11	129.838
gene_22|GeneMark.hmm|1278_nt|-|33043|34320	1278	1011.82	1	9.28371
gene_23|GeneMark.hmm|357_nt|+|34945|35301	357	162.728	1399	80757.1
gene_24|GeneMark.hmm|2421_nt|-|35501|37921	2421	2154.82	21	91.5448
gene_25|GeneMark.hmm|624_nt|-|38093|38716	624	373.054	0	0
gene_26|GeneMark.hmm|417_nt|-|39396|39812	417	208.948	261	11733.5
gene_27|GeneMark.hmm|2268_nt|-|40214|42481	2268	2001.82	16	75.0793
gene_28|GeneMark.hmm|330_nt|+|42588|42917	330	142.631	0	0
gene_29|GeneMark.hmm|2535_nt|-|43048|45582	2535	2268.82	3	12.4207
gene_30|GeneMark.hmm|831_nt|+|45670|46500	831	566.413	2	33.1683
gene_31|GeneMark.hmm|321_nt|+|46592|46912	321	136.791	0	0
gene_32|GeneMark.hmm|1722_nt|-|47033|48754	1722	1455.82	2	12.9047
gene_33|GeneMark.hmm|2667_nt|+|48872|51538	2667	2400.82	8	31.3008
gene_34|GeneMark.hmm|741_nt|-|51424|52164	741	479.748	0	0
gene_35|GeneMark.hmm|558_nt|+|52256|52813	558	317.524	0	0
gene_36|GeneMark.hmm|1347_nt|-|53124|54470	1347	1080.82	3	26.0731
gene_37|GeneMark.hmm|1737_nt|-|54598|56334	1737	1470.82	5	31.9327
gene_38|GeneMark.hmm|540_nt|-|56398|56937	540	304.695	45	1387.31
gene_39|GeneMark.hmm|1545_nt|-|57158|58702	1545	1278.82	38	279.125
gene_40|GeneMark.hmm|1386_nt|-|59373|60758	1386	1119.82	1	8.38835
gene_41|GeneMark.hmm|1152_nt|+|60976|62127	1152	885.823	7	74.2296
gene_42|GeneMark.hmm|3129_nt|+|62231|65359	3129	2862.82	26	85.3109
gene_43|GeneMark.hmm|891_nt|-|65476|66366	891	625.479	0	0
gene_44|GeneMark.hmm|4467_nt|+|66574|71040	4467	4200.82	187	418.151
gene_45|GeneMark.hmm|657_nt|+|71262|71918	657	403.119	392	9134.38
gene_46|GeneMark.hmm|648_nt|+|72247|72894	648	394.441	11	261.961
gene_47|GeneMark.hmm|480_nt|+|73005|73484	480	256.601	4	146.429
gene_48|GeneMark.hmm|891_nt|+|73706|74596	891	625.479	100	1501.8
gene_49|GeneMark.hmm|891_nt|+|74723|75613	891	625.479	0	0
gene_50|GeneMark.hmm|420_nt|-|75616|76035	420	211.349	0	0
gene_51|GeneMark.hmm|543_nt|+|76184|76726	543	307.075	17	520.033
gene_52|GeneMark.hmm|1422_nt|+|76792|78213	1422	1155.82	17	138.16
gene_53|GeneMark.hmm|2730_nt|+|78337|81066	2730	2463.82	24	91.5014
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	688.102	50	682.563
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	380.937	6	147.953
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	297.308	2	63.1902
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2157.82	1	4.35322
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	324.809	9	260.28
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	273.703	1	34.3199
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	342.958	2	54.7791
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	957.823	42	411.898
